ABBR,DATE_TIME,UTC_DATE_TIME,O3_PPB,SO2_2_PPB,NO_3_PPB,NOY_PPB,NO2_3_PPB,CO_2_PPB,VWS_M_S,VWD_DEG,TMP_DEGC,SOL_W_M2,
MACA-HM,2/19/2020 10:41:00 AM,2/19/2020 4:41:00 PM,33.7,0.8,0.566,3.4,2.9,181.823,2.3,74,6.4,656,
MACA-HM,2/19/2020 10:42:00 AM,2/19/2020 4:42:00 PM,33.1,0.8,0.656,3.5,2.9,182.83,1.5,43,6.6,658,
MACA-HM,2/19/2020 10:43:00 AM,2/19/2020 4:43:00 PM,33,0.7,0.587,3.6,3,179.741,1.8,65,6.6,661,
MACA-HM,2/19/2020 10:44:00 AM,2/19/2020 4:44:00 PM,33,0.8,0.557,3.6,3,182.481,1.3,77,6.5,620,
MACA-HM,2/19/2020 10:45:00 AM,2/19/2020 4:45:00 PM,33.4,0.8,0.663,3.5,2.8,183.602,2.9,69,6.6,643,
MACA-HM,2/19/2020 10:46:00 AM,2/19/2020 4:46:00 PM,33.4,0.8,0.616,3.5,2.9,183.581,1.4,95,6.6,659,
MACA-HM,2/19/2020 10:47:00 AM,2/19/2020 4:47:00 PM,33.2,0.9,0.505,3.5,3,180.288,1,122,7,664,
MACA-HM,2/19/2020 10:48:00 AM,2/19/2020 4:48:00 PM,33.4,0.7,0.471,3.5,3,184.918,1.8,86,7.2,659,
MACA-HM,2/19/2020 10:49:00 AM,2/19/2020 4:49:00 PM,33.1,0.7,0.553,3.3,2.8,180.992,2.6,80,7.3,665,
MACA-HM,2/19/2020 10:50:00 AM,2/19/2020 4:50:00 PM,34.4,0.5,0.545,3.2,2.7,180.653,2.6,50,6.8,665,
MACA-HM,2/19/2020 10:51:00 AM,2/19/2020 4:51:00 PM,34.3,0.6,0.521,3.2,2.7,180.228,2.9,64,6.6,668,
MACA-HM,2/19/2020 10:52:00 AM,2/19/2020 4:52:00 PM,34.3,0.7,0.533,3.3,2.7,178.595,3.7,75,6.5,671,
MACA-HM,2/19/2020 10:53:00 AM,2/19/2020 4:53:00 PM,34.5,0.6,0.552,3.3,2.7,181.736,3.1,51,6.5,673,
MACA-HM,2/19/2020 10:54:00 AM,2/19/2020 4:54:00 PM,33.9,0.6,0.534,3.1,2.6,177.338,1.7,65,6.9,654,
MACA-HM,2/19/2020 10:55:00 AM,2/19/2020 4:55:00 PM,33.9,0.6,0.495,3.2,2.7,173.005,2.4,69,7.1,660,
MACA-HM,2/19/2020 10:56:00 AM,2/19/2020 4:56:00 PM,34.1,0.5,0.52,3.3,2.8,177.867,3.7,47,6.6,677,
MACA-HM,2/19/2020 10:57:00 AM,2/19/2020 4:57:00 PM,34,0.5,0.461,3.3,2.9,178.745,3.1,73,6.7,618,
MACA-HM,2/19/2020 10:58:00 AM,2/19/2020 4:58:00 PM,33.9,0.6,0.487,3.2,2.7,183.145,1.9,60,6.8,588,
MACA-HM,2/19/2020 10:59:00 AM,2/19/2020 4:59:00 PM,34.2,0.6,0.499,3.2,2.7,176.835,2.3,76,6.6,673,
MACA-HM,2/19/2020 11:00:00 AM,2/19/2020 5:00:00 PM,34.2,0.6,0.501,3.1,2.6,177.547,1.2,25,6.5,675,
MACA-HM,2/19/2020 11:01:00 AM,2/19/2020 5:01:00 PM,34.6,0.8,0.52,3.2,2.7,179.646,2.9,24,6.4,671,
MACA-HM,2/19/2020 11:02:00 AM,2/19/2020 5:02:00 PM,34.1,0.7,0.375,3.1,2.8,180.591,2.2,76,7,676,
MACA-HM,2/19/2020 11:03:00 AM,2/19/2020 5:03:00 PM,34.4,0.6,0.544,3.2,2.7,181.972,2.3,358,7.3,684,
MACA-HM,2/19/2020 11:04:00 AM,2/19/2020 5:04:00 PM,34.2,0.6,0.54,3.1,2.5,181.016,2.8,20,7.2,683,
MACA-HM,2/19/2020 11:05:00 AM,2/19/2020 5:05:00 PM,34.5,0.7,0.533,3.2,2.6,181.464,3.2,45,7.2,673,
MACA-HM,2/19/2020 11:06:00 AM,2/19/2020 5:06:00 PM,34.7,0.6,0.518,3.4,2.8,180.893,2.3,7,6.7,683,
MACA-HM,2/19/2020 11:07:00 AM,2/19/2020 5:07:00 PM,34.3,0.6,0.522,3.2,2.7,183.298,2.5,46,6.5,685,
MACA-HM,2/19/2020 11:08:00 AM,2/19/2020 5:08:00 PM,34.5,0.6,0.587,3.2,2.7,180.559,2.3,44,6.6,685,
MACA-HM,2/19/2020 11:09:00 AM,2/19/2020 5:09:00 PM,34.4,0.8,0.499,3.3,2.8,180.975,1.6,36,6.8,683,
MACA-HM,2/19/2020 11:10:00 AM,2/19/2020 5:10:00 PM,34.6,0.7,0.496,3.3,2.8,177.39,2.8,76,6.9,673,
MACA-HM,2/19/2020 11:11:00 AM,2/19/2020 5:11:00 PM,35.3,0.8,0.471,3.1,2.7,179.584,2.7,40,6.9,691,
MACA-HM,2/19/2020 11:12:00 AM,2/19/2020 5:12:00 PM,35.3,0.6,0.56,3.2,2.6,175.888,1.2,91,7.1,690,
MACA-HM,2/19/2020 11:13:00 AM,2/19/2020 5:13:00 PM,34.6,0.6,0.519,3.2,2.7,182.065,2,62,7.4,693,
MACA-HM,2/19/2020 11:14:00 AM,2/19/2020 5:14:00 PM,35,0.7,0.554,3.2,2.6,179.811,2.6,44,7.2,695,
MACA-HM,2/19/2020 11:15:00 AM,2/19/2020 5:15:00 PM,34.2,0.8,0.48,3.2,2.7,179.525,2.2,10,7.6,686,
MACA-HM,2/19/2020 11:16:00 AM,2/19/2020 5:16:00 PM,34.6,0.7,0.49,3.1,2.6,181.082,2.7,7,7.1,671,
MACA-HM,2/19/2020 11:17:00 AM,2/19/2020 5:17:00 PM,35.4,0.6,0.507,3.1,2.6,176.066,3.6,33,6.6,687,
MACA-HM,2/19/2020 11:18:00 AM,2/19/2020 5:18:00 PM,35.5,0.7,0.59,3.1,2.5,177.03,3.9,36,6.7,694,
MACA-HM,2/19/2020 11:19:00 AM,2/19/2020 5:19:00 PM,35.5,0.8,0.452,3.1,2.7,184.781,2.5,60,6.9,693,
MACA-HM,2/19/2020 11:20:00 AM,2/19/2020 5:20:00 PM,34.8,0.6,0.469,3.2,2.7,180.715,2.9,59,7.1,692,
MACA-HM,2/19/2020 11:21:00 AM,2/19/2020 5:21:00 PM,35.1,0.6,0.375,3.1,2.7,181.795,3.4,72,7.3,690,
MACA-HM,2/19/2020 11:22:00 AM,2/19/2020 5:22:00 PM,35.2,0.6,0.484,3,2.6,182.405,3,74,7.4,696,
MACA-HM,2/19/2020 11:23:00 AM,2/19/2020 5:23:00 PM,35.3,0.5,0.46,3.1,2.7,181.831,2.5,100,7.4,695,
MACA-HM,2/19/2020 11:24:00 AM,2/19/2020 5:24:00 PM,34.8,0.7,0.507,3.2,2.7,179.655,2.3,109,7.5,696,
MACA-HM,2/19/2020 11:25:00 AM,2/19/2020 5:25:00 PM,35.1,0.5,0.45,3.1,2.7,183.888,2,96,7.7,696,
MACA-HM,2/19/2020 11:26:00 AM,2/19/2020 5:26:00 PM,35,0.7,0.401,3.1,2.7,182.834,2.5,80,7.8,696,
MACA-HM,2/19/2020 11:27:00 AM,2/19/2020 5:27:00 PM,35.1,0.7,0.6,3.3,2.7,182.799,3,74,7.3,698,
MACA-HM,2/19/2020 11:28:00 AM,2/19/2020 5:28:00 PM,34.7,0.7,0.436,3.3,2.9,179.004,2.6,85,7.4,698,
MACA-HM,2/19/2020 11:29:00 AM,2/19/2020 5:29:00 PM,35,0.7,0.494,3.3,2.8,181.487,2,93,7.8,697,
MACA-HM,2/19/2020 11:30:00 AM,2/19/2020 5:30:00 PM,34.7,0.6,0.598,3.3,2.7,180.439,2.7,57,7.6,699,
MACA-HM,2/19/2020 11:31:00 AM,2/19/2020 5:31:00 PM,35,0.6,0.557,3.3,2.8,182.368,1.8,50,7.3,698,
MACA-HM,2/19/2020 11:32:00 AM,2/19/2020 5:32:00 PM,35,0.6,0.602,3.4,2.8,180.405,2.1,360,7.4,700,
MACA-HM,2/19/2020 11:33:00 AM,2/19/2020 5:33:00 PM,34.9,0.6,0.589,3.4,2.8,178.814,2.6,43,7.4,703,
MACA-HM,2/19/2020 11:34:00 AM,2/19/2020 5:34:00 PM,34.9,0.7,0.562,3.2,2.6,182.18,1.8,5,7.3,705,
MACA-HM,2/19/2020 11:35:00 AM,2/19/2020 5:35:00 PM,34,0.7,0.557,3.1,2.6,183.048,1.8,52,7.9,703,
MACA-HM,2/19/2020 11:36:00 AM,2/19/2020 5:36:00 PM,35.2,0.7,0.496,3.1,2.6,182.929,1.6,40,7.8,671,
MACA-HM,2/19/2020 11:37:00 AM,2/19/2020 5:37:00 PM,35.3,0.7,0.456,3.1,2.7,183.168,1.2,67,7.7,666,
MACA-HM,2/19/2020 11:38:00 AM,2/19/2020 5:38:00 PM,35.2,0.6,0.509,3.2,2.6,182.987,1.2,10,7.8,637,
MACA-HM,2/19/2020 11:39:00 AM,2/19/2020 5:39:00 PM,34.9,0.5,0.476,3,2.5,182.22,1.9,84,8,661,
MACA-HM,2/19/2020 11:40:00 AM,2/19/2020 5:40:00 PM,34.9,0.5,0.415,3,2.5,181.568,2.4,99,8,704,
MACA-HM,2/19/2020 11:41:00 AM,2/19/2020 5:41:00 PM,35.4,0.5,0.441,3.3,2.8,182.18,2.1,59,7.9,720,
MACA-HM,2/19/2020 11:42:00 AM,2/19/2020 5:42:00 PM,35.5,0.6,0.559,3.3,2.7,183.585,1.8,58,7.9,732,
MACA-HM,2/19/2020 11:43:00 AM,2/19/2020 5:43:00 PM,35.1,0.6,0.479,3,2.5,182.842,3.5,70,8.2,736,
MACA-HM,2/19/2020 11:44:00 AM,2/19/2020 5:44:00 PM,36.3,0.6,0.447,2.8,2.4,180.92,1.9,58,7.6,732,
MACA-HM,2/19/2020 11:45:00 AM,2/19/2020 5:45:00 PM,35.7,0.5,0.454,3,2.5,179.218,2.4,73,7.9,715,
MACA-HM,2/19/2020 11:46:00 AM,2/19/2020 5:46:00 PM,36.1,0.5,0.389,3.1,2.7,178.141,2.7,81,8.2,723,
MACA-HM,2/19/2020 11:47:00 AM,2/19/2020 5:47:00 PM,36.2,0.6,0.432,3,2.6,181.037,2.9,80,7.8,722,
MACA-HM,2/19/2020 11:48:00 AM,2/19/2020 5:48:00 PM,36.1,0.5,0.431,2.8,2.4,182.556,1.5,69,8.1,724,
MACA-HM,2/19/2020 11:49:00 AM,2/19/2020 5:49:00 PM,35.8,0.5,0.44,2.9,2.4,178.956,1.7,68,8.4,731,
MACA-HM,2/19/2020 11:50:00 AM,2/19/2020 5:50:00 PM,36.2,0.4,0.393,3,2.6,182.681,3,36,8.2,740,
MACA-HM,2/19/2020 11:51:00 AM,2/19/2020 5:51:00 PM,36.9,0.4,0.375,2.8,2.4,179.148,3.1,54,7.9,650,
MACA-HM,2/19/2020 11:52:00 AM,2/19/2020 5:52:00 PM,36.4,0.5,0.432,2.8,2.3,177.838,2.3,75,7.8,726,
MACA-HM,2/19/2020 11:53:00 AM,2/19/2020 5:53:00 PM,36.3,0.5,0.433,2.9,2.4,178.926,2.6,39,7.9,385,
MACA-HM,2/19/2020 11:54:00 AM,2/19/2020 5:54:00 PM,35.7,0.5,0.409,2.9,2.5,178.944,2.6,35,7.8,738,
MACA-HM,2/19/2020 11:55:00 AM,2/19/2020 5:55:00 PM,35.5,0.6,0.407,3.1,2.7,183.07,2.7,18,7.8,754,
MACA-HM,2/19/2020 11:56:00 AM,2/19/2020 5:56:00 PM,35.9,0.5,0.489,3,2.5,184.713,3.1,17,7.6,695,
MACA-HM,2/19/2020 11:57:00 AM,2/19/2020 5:57:00 PM,36,0.5,0.441,2.9,2.4,179.106,0.9,90,7.7,698,
MACA-HM,2/19/2020 11:58:00 AM,2/19/2020 5:58:00 PM,35.3,0.4,0.471,2.9,2.4,182.403,1.2,64,8.3,720,
MACA-HM,2/19/2020 11:59:00 AM,2/19/2020 5:59:00 PM,35.1,0.4,0.409,3,2.5,184.942,0.7,64,8.6,734,
MACA-HM,2/19/2020 12:00:00 PM,2/19/2020 6:00:00 PM,35.4,0.4,0.369,2.9,2.5,185.482,2.1,23,8.2,739,
MACA-HM,2/19/2020 12:01:00 PM,2/19/2020 6:01:00 PM,35.8,0.5,0.489,2.8,2.3,179.975,1.4,103,8.5,744,
MACA-HM,2/19/2020 12:02:00 PM,2/19/2020 6:02:00 PM,35,0.5,0.365,2.7,2.3,181.238,2.5,50,9,737,
MACA-HM,2/19/2020 12:03:00 PM,2/19/2020 6:03:00 PM,36.1,0.6,0.463,2.8,2.3,182.607,3.8,31,8.4,678,
MACA-HM,2/19/2020 12:04:00 PM,2/19/2020 6:04:00 PM,37.5,0.4,0.392,2.7,2.3,173.936,2.5,60,7.9,736,
MACA-HM,2/19/2020 12:05:00 PM,2/19/2020 6:05:00 PM,37,0.5,0.328,2.5,2.2,170.17,1.4,17,8.1,791,
MACA-HM,2/19/2020 12:06:00 PM,2/19/2020 6:06:00 PM,37,0.4,0.35,2.4,2.1,175.488,2.6,33,8,787,
MACA-HM,2/19/2020 12:07:00 PM,2/19/2020 6:07:00 PM,37.5,0.4,0.316,2.5,2.2,175.909,3.6,36,8.1,786,
MACA-HM,2/19/2020 12:08:00 PM,2/19/2020 6:08:00 PM,37.5,0.4,0.405,2.6,2.2,171.635,1.7,62,8.4,759,
MACA-HM,2/19/2020 12:09:00 PM,2/19/2020 6:09:00 PM,37.3,0.5,0.373,2.5,2.2,171.697,1.9,59,8.4,724,
MACA-HM,2/19/2020 12:10:00 PM,2/19/2020 6:10:00 PM,37.2,0.5,0.379,2.4,2,172.399,1.7,72,8.1,653,
MACA-HM,2/19/2020 12:11:00 PM,2/19/2020 6:11:00 PM,36.8,0.5,0.243,2.4,2.2,170.766,3.1,46,8.3,430,
MACA-HM,2/19/2020 12:12:00 PM,2/19/2020 6:12:00 PM,37.4,0.4,0.216,2.5,2.3,170.173,2.5,67,8.1,600,
MACA-HM,2/19/2020 12:13:00 PM,2/19/2020 6:13:00 PM,37.5,0.4,0.254,2.6,2.3,172.602,1.8,31,8.1,728,
MACA-HM,2/19/2020 12:14:00 PM,2/19/2020 6:14:00 PM,37.4,0.5,0.312,2.6,2.3,176.495,2.9,58,8.3,727,
MACA-HM,2/19/2020 12:15:00 PM,2/19/2020 6:15:00 PM,37,0.3,0.244,2.4,2.2,177.106,2,50,8.6,722,
MACA-HM,2/19/2020 12:16:00 PM,2/19/2020 6:16:00 PM,37.7,0.5,0.336,2.6,2.2,176.73,3.1,84,8.6,718,
MACA-HM,2/19/2020 12:17:00 PM,2/19/2020 6:17:00 PM,37.9,0.5,0.296,2.6,2.3,173.152,3.6,93,8.4,714,
MACA-HM,2/19/2020 12:18:00 PM,2/19/2020 6:18:00 PM,37.7,0.3,0.342,2.6,2.2,174.698,1.6,53,8.4,712,
MACA-HM,2/19/2020 12:19:00 PM,2/19/2020 6:19:00 PM,36.8,0.4,0.335,2.4,2.1,173.893,1.7,356,8.8,710,
MACA-HM,2/19/2020 12:20:00 PM,2/19/2020 6:20:00 PM,36.6,0.4,0.342,2.5,2.2,176.382,1.8,41,8.9,709,
MACA-HM,2/19/2020 12:21:00 PM,2/19/2020 6:21:00 PM,36.7,0.4,0.292,2.6,2.3,176.777,1.8,72,9.1,711,
MACA-HM,2/19/2020 12:22:00 PM,2/19/2020 6:22:00 PM,37.7,0.3,0.359,2.5,2.1,175.258,1.6,64,8.7,709,
MACA-HM,2/19/2020 12:23:00 PM,2/19/2020 6:23:00 PM,38.1,0.4,0.289,2.3,2,175.769,0.2,70,8.3,708,
MACA-HM,2/19/2020 12:24:00 PM,2/19/2020 6:24:00 PM,37.4,0.5,0.389,2.4,2,173.685,1.1,15,8.6,707,
MACA-HM,2/19/2020 12:25:00 PM,2/19/2020 6:25:00 PM,36.8,0.5,0.347,2.6,2.2,169.211,0.9,54,9.1,710,
MACA-HM,2/19/2020 12:26:00 PM,2/19/2020 6:26:00 PM,37.1,0.4,0.341,2.5,2.2,172.153,1.7,46,9.3,709,
MACA-HM,2/19/2020 12:27:00 PM,2/19/2020 6:27:00 PM,36.8,0.5,0.293,2.4,2.1,171.501,2.1,80,9.5,708,
MACA-HM,2/19/2020 12:28:00 PM,2/19/2020 6:28:00 PM,37.5,0.5,0.2,2.2,2,173.77,1.6,78,9.2,703,
MACA-HM,2/19/2020 12:29:00 PM,2/19/2020 6:29:00 PM,37.7,0.5,0.311,2.3,2,174.867,1.8,79,9.4,690,
MACA-HM,2/19/2020 12:30:00 PM,2/19/2020 6:30:00 PM,37.9,0.4,0.35,2.6,2.3,167.212,1.4,82,9,695,
MACA-HM,2/19/2020 12:31:00 PM,2/19/2020 6:31:00 PM,37.8,0.6,0.241,2.6,2.4,174.443,1.9,56,9.2,694,
MACA-HM,2/19/2020 12:32:00 PM,2/19/2020 6:32:00 PM,37.4,0.5,0.313,2.4,2.1,174.976,2.2,6,9.1,694,
MACA-HM,2/19/2020 12:33:00 PM,2/19/2020 6:33:00 PM,37.4,0.4,0.334,2.4,2.1,175.81,2.7,22,9,669,
MACA-HM,2/19/2020 12:34:00 PM,2/19/2020 6:34:00 PM,37.6,0.4,0.366,2.6,2.2,174.462,3.2,19,8.6,645,
MACA-HM,2/19/2020 12:35:00 PM,2/19/2020 6:35:00 PM,37.7,0.5,0.39,2.8,2.4,175.041,1.9,32,8.8,657,
MACA-HM,2/19/2020 12:36:00 PM,2/19/2020 6:36:00 PM,37.6,0.5,0.365,2.6,2.2,176.523,1.7,7,8.6,672,
MACA-HM,2/19/2020 12:37:00 PM,2/19/2020 6:37:00 PM,37.7,0.5,0.388,2.5,2.1,175.224,2.9,358,8.7,681,
MACA-HM,2/19/2020 12:38:00 PM,2/19/2020 6:38:00 PM,37.8,0.4,0.292,2.5,2.2,172.402,1.9,8,8.5,702,
MACA-HM,2/19/2020 12:39:00 PM,2/19/2020 6:39:00 PM,37.5,0.6,0.434,2.6,2.2,173.731,1.5,354,8.5,710,
MACA-HM,2/19/2020 12:40:00 PM,2/19/2020 6:40:00 PM,37,0.5,0.323,2.6,2.3,177.758,1.8,69,9,712,
MACA-HM,2/19/2020 12:41:00 PM,2/19/2020 6:41:00 PM,37.2,0.4,0.36,2.5,2.2,174.399,0.9,348,9.4,713,
MACA-HM,2/19/2020 12:42:00 PM,2/19/2020 6:42:00 PM,37.6,0.5,0.451,2.6,2.2,172.31,1.1,11,9,707,
MACA-HM,2/19/2020 12:43:00 PM,2/19/2020 6:43:00 PM,37.3,0.5,0.382,2.5,2.2,173.279,1.4,67,9.3,712,
MACA-HM,2/19/2020 12:44:00 PM,2/19/2020 6:44:00 PM,38,0.4,0.367,2.6,2.2,170.393,2.1,24,9.1,715,
MACA-HM,2/19/2020 12:45:00 PM,2/19/2020 6:45:00 PM,37.3,-999,-999,-999,-999,-999,2.2,49,9.2,720,
MACA-HM,2/19/2020 12:46:00 PM,2/19/2020 6:46:00 PM,37.8,-999,-999,-999,-999,-999,1.5,81,9,723,
MACA-HM,2/19/2020 12:47:00 PM,2/19/2020 6:47:00 PM,37.9,-999,-999,-999,-999,-999,1.3,103,9.1,724,
MACA-HM,2/19/2020 12:48:00 PM,2/19/2020 6:48:00 PM,37.7,-999,-999,-999,-999,-999,1.3,47,9,725,
MACA-HM,2/19/2020 12:49:00 PM,2/19/2020 6:49:00 PM,37.5,-999,-999,-999,-999,-999,1.8,42,9.3,724,
MACA-HM,2/19/2020 12:50:00 PM,2/19/2020 6:50:00 PM,37.2,-999,-999,-999,-999,-999,0.8,49,9.6,722,
MACA-HM,2/19/2020 12:51:00 PM,2/19/2020 6:51:00 PM,37.4,-999,-999,-999,-999,-999,1.4,16,9.8,721,
MACA-HM,2/19/2020 12:52:00 PM,2/19/2020 6:52:00 PM,37.7,-999,-999,-999,-999,-999,0.3,346,9.4,718,
MACA-HM,2/19/2020 12:53:00 PM,2/19/2020 6:53:00 PM,37.5,-999,-999,-999,-999,-999,1.8,349,9.2,719,
MACA-HM,2/19/2020 12:54:00 PM,2/19/2020 6:54:00 PM,37.3,-999,-999,-999,-999,-999,2.3,14,9.6,710,
MACA-HM,2/19/2020 12:55:00 PM,2/19/2020 6:55:00 PM,36.9,-999,-999,-999,-999,-999,2.5,26,9.8,702,
MACA-HM,2/19/2020 12:56:00 PM,2/19/2020 6:56:00 PM,38,-999,-999,-999,-999,-999,2.1,33,9.3,709,
MACA-HM,2/19/2020 12:57:00 PM,2/19/2020 6:57:00 PM,37.9,-999,-999,-999,-999,-999,2.6,91,9,704,
MACA-HM,2/19/2020 12:58:00 PM,2/19/2020 6:58:00 PM,38.2,-999,-999,-999,-999,-999,1.4,351,8.9,696,
MACA-HM,2/19/2020 12:59:00 PM,2/19/2020 6:59:00 PM,37.9,-999,-999,-999,-999,-999,2.4,354,8.8,691,
MACA-HM,2/19/2020 1:00:00 PM,2/19/2020 7:00:00 PM,38,-999,-999,-999,-999,-999,2.5,10,9.4,687,
MACA-HM,2/19/2020 1:01:00 PM,2/19/2020 7:01:00 PM,37.1,-999,-999,-999,-999,-999,1.9,48,9.8,683,
MACA-HM,2/19/2020 1:02:00 PM,2/19/2020 7:02:00 PM,37.4,-999,-999,-999,-999,-999,3.1,38,9.5,681,
MACA-HM,2/19/2020 1:03:00 PM,2/19/2020 7:03:00 PM,37.3,-999,-999,-999,-999,-999,2.1,76,9.6,682,
MACA-HM,2/19/2020 1:04:00 PM,2/19/2020 7:04:00 PM,38.1,-999,-999,-999,-999,-999,1.4,93,9,677,
MACA-HM,2/19/2020 1:05:00 PM,2/19/2020 7:05:00 PM,37.9,-999,-999,-999,-999,-999,2,60,9.4,658,
MACA-HM,2/19/2020 1:06:00 PM,2/19/2020 7:06:00 PM,37.7,-999,-999,-999,-999,-999,2.9,53,9.3,663,
MACA-HM,2/19/2020 1:07:00 PM,2/19/2020 7:07:00 PM,38.1,-999,-999,-999,-999,-999,2.6,63,8.9,664,
MACA-HM,2/19/2020 1:08:00 PM,2/19/2020 7:08:00 PM,38.1,-999,-999,-999,-999,-999,1.1,84,8.7,668,
MACA-HM,2/19/2020 1:09:00 PM,2/19/2020 7:09:00 PM,37.7,-999,-999,-999,-999,-999,0.7,94,9.2,669,
MACA-HM,2/19/2020 1:10:00 PM,2/19/2020 7:10:00 PM,37.7,-999,-999,-999,-999,-999,1.8,147,9.5,653,
MACA-HM,2/19/2020 1:11:00 PM,2/19/2020 7:11:00 PM,38.3,-999,-999,-999,-999,-999,1.3,103,9.4,653,
MACA-HM,2/19/2020 1:12:00 PM,2/19/2020 7:12:00 PM,37.9,-999,-999,-999,-999,-999,1.9,33,9.2,668,
MACA-HM,2/19/2020 1:13:00 PM,2/19/2020 7:13:00 PM,37.4,-999,-999,-999,-999,-999,2.7,26,9.3,673,
MACA-HM,2/19/2020 1:14:00 PM,2/19/2020 7:14:00 PM,38.2,0.4,0.32,2.6,2.3,136.35,2.4,29,9.1,662,
MACA-HM,2/19/2020 1:15:00 PM,2/19/2020 7:15:00 PM,38,0.4,0.308,2.7,2.4,140.212,1.9,51,9.5,660,
MACA-HM,2/19/2020 1:16:00 PM,2/19/2020 7:16:00 PM,37.8,0.4,0.365,2.6,2.2,138.055,2.1,74,9.6,660,
MACA-HM,2/19/2020 1:17:00 PM,2/19/2020 7:17:00 PM,38.4,0.6,0.335,2.5,2.2,136.876,1.8,74,9.5,666,
MACA-HM,2/19/2020 1:18:00 PM,2/19/2020 7:18:00 PM,38.2,0.5,0.316,2.5,2.2,133.841,2.5,338,9.3,662,
MACA-HM,2/19/2020 1:19:00 PM,2/19/2020 7:19:00 PM,38.2,0.6,0.316,2.6,2.2,136.616,2.3,8,9.4,660,
MACA-HM,2/19/2020 1:20:00 PM,2/19/2020 7:20:00 PM,38.2,0.4,0.391,2.5,2.1,134.479,3.1,350,9.5,659,
MACA-HM,2/19/2020 1:21:00 PM,2/19/2020 7:21:00 PM,38.7,0.3,0.331,2.2,1.9,138.499,4.8,346,9.2,655,
MACA-HM,2/19/2020 1:22:00 PM,2/19/2020 7:22:00 PM,39,0.4,0.33,2.2,1.9,134.988,2.8,21,9.1,650,
MACA-HM,2/19/2020 1:23:00 PM,2/19/2020 7:23:00 PM,38.8,0.3,0.323,2.4,2.1,140.501,3.3,14,9.3,651,
MACA-HM,2/19/2020 1:24:00 PM,2/19/2020 7:24:00 PM,39.2,0.4,0.343,2.4,2.1,138.799,2.6,41,9.2,636,
MACA-HM,2/19/2020 1:25:00 PM,2/19/2020 7:25:00 PM,39.3,0.5,0.306,2.2,1.9,137.084,3.2,3,9.2,650,
MACA-HM,2/19/2020 1:26:00 PM,2/19/2020 7:26:00 PM,39.2,0.5,0.335,2.3,1.9,137.513,2.3,17,9.2,648,
MACA-HM,2/19/2020 1:27:00 PM,2/19/2020 7:27:00 PM,39.2,0.5,0.253,2.4,2.1,131.728,2.2,25,9.1,646,
MACA-HM,2/19/2020 1:28:00 PM,2/19/2020 7:28:00 PM,39.3,0.6,0.303,2.4,2.1,134.052,2.9,16,8.9,643,
MACA-HM,2/19/2020 1:29:00 PM,2/19/2020 7:29:00 PM,39.5,0.4,0.368,2.5,2.1,135.949,3.5,10,8.8,640,
MACA-HM,2/19/2020 1:30:00 PM,2/19/2020 7:30:00 PM,39.3,0.5,0.377,2.4,2,134.966,2.5,18,9,641,
MACA-HM,2/19/2020 1:31:00 PM,2/19/2020 7:31:00 PM,39.2,0.4,0.272,2.3,2.1,138.598,3.2,6,9.2,638,
MACA-HM,2/19/2020 1:32:00 PM,2/19/2020 7:32:00 PM,39.4,0.5,0.3,2.5,2.2,138.223,3.5,6,9.1,625,
MACA-HM,2/19/2020 1:33:00 PM,2/19/2020 7:33:00 PM,39.4,0.6,0.274,2.5,2.2,137.559,3.3,7,9.1,621,
MACA-HM,2/19/2020 1:34:00 PM,2/19/2020 7:34:00 PM,39.1,0.5,0.367,2.4,2,138.761,3.1,46,9.4,623,
MACA-HM,2/19/2020 1:35:00 PM,2/19/2020 7:35:00 PM,39,0.4,0.341,2.2,1.8,135.038,2.6,50,9.4,632,
MACA-HM,2/19/2020 1:36:00 PM,2/19/2020 7:36:00 PM,39.3,0.5,0.323,2.3,2,136.72,1.7,86,9.4,637,
MACA-HM,2/19/2020 1:37:00 PM,2/19/2020 7:37:00 PM,39.3,0.6,0.269,2.3,2,140.181,1.8,27,9.2,631,
MACA-HM,2/19/2020 1:38:00 PM,2/19/2020 7:38:00 PM,39.2,0.5,0.331,2.3,2,133.67,1.3,81,9.6,631,
MACA-HM,2/19/2020 1:39:00 PM,2/19/2020 7:39:00 PM,38.9,0.5,0.236,2.2,2,132.362,1.4,36,10,631,
MACA-HM,2/19/2020 1:40:00 PM,2/19/2020 7:40:00 PM,38.9,0.5,0.264,2.3,2,135.456,1.1,69,10.2,616,
MACA-HM,2/19/2020 1:41:00 PM,2/19/2020 7:41:00 PM,38.7,0.4,0.205,2.2,2,136.912,0.7,135,10.5,616,
MACA-HM,2/19/2020 1:42:00 PM,2/19/2020 7:42:00 PM,38.8,0.5,0.254,2.3,2.1,134.847,1.1,70,10.3,626,
MACA-HM,2/19/2020 1:43:00 PM,2/19/2020 7:43:00 PM,38.6,0.4,0.243,2.1,1.9,136,2.3,66,10.5,622,
MACA-HM,2/19/2020 1:44:00 PM,2/19/2020 7:44:00 PM,39.2,0.3,0.233,2.3,2,136.214,1.5,54,10.1,618,
MACA-HM,2/19/2020 1:45:00 PM,2/19/2020 7:45:00 PM,39.6,0.4,0.37,2.3,2,140.234,1.3,352,9.6,561,
MACA-HM,2/19/2020 1:46:00 PM,2/19/2020 7:46:00 PM,38.6,0.4,0.3,2.4,2.1,138.289,1.7,91,10,558,
